"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"double-collection-env.nlogo"
"zero-shot-poison-avoidance"
"03/25/2025 20:56:32:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","tournament-size","num-llm-agents","verbose?","selection-pressure","use-config-file?","logging?","num-parents","config-file","ticks-per-generation","llm-mutation?","llm-type","text-based-evolution","num-poison-sources","selection","num-food-sources","experiment-name","[step]","generation","mean-fitness","max [fitness] of llm-agents","best-rule-fitness","best-rule"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13747","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13748","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13749","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13750","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13751","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13752","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13753","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13754","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13755","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13756","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13757","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13758","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13759","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13760","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13761","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13762","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13763","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13764","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13765","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13766","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13767","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13768","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13769","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13770","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13771","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13772","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13773","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13774","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13775","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13776","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13777","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13778","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13779","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13780","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13781","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13782","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13783","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13784","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13785","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13786","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13787","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13788","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13789","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13790","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13791","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13792","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13793","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13794","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13795","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13796","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13797","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13798","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13799","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13800","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13801","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13802","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13803","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13804","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13805","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13806","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13807","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13808","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13809","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13810","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13811","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13812","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13813","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13814","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13815","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13816","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13817","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13818","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13819","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13820","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13821","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13822","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13823","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13824","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13825","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13826","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13827","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13828","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13829","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13830","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13831","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13832","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13833","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13834","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13835","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13836","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13837","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13838","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13839","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13840","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13841","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13842","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13843","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13844","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13845","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13846","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13847","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13848","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13849","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13850","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13851","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13852","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13853","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13854","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13855","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13856","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13857","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13858","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13859","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13860","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13861","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13862","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13863","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13864","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13865","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13866","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13867","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13868","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13869","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13870","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13871","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13872","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13873","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13874","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13875","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13876","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13877","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13878","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13879","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13880","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13881","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13882","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13883","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13884","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13885","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13886","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13887","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13888","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13889","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13890","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13891","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13892","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13893","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13894","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13895","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13896","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13897","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13898","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13899","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13900","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13901","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13902","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13903","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13904","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13905","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13906","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13907","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13908","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13909","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13910","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13911","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13912","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13913","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13914","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13915","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13916","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13917","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13918","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13919","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13920","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13921","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13922","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13923","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13924","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13925","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13926","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13927","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13928","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13929","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13930","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13931","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13932","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13933","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13934","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13935","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13936","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13937","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13938","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13939","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13940","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13941","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13942","0","-35.7","-22","0","0"
"2","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","576","0","-25.6","-4","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13943","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13944","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13945","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13946","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13947","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13948","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13949","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13950","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13951","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13952","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13953","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13954","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13955","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13956","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13957","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13958","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13959","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13960","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13961","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13962","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13963","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13964","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13965","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13966","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13967","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13968","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13969","0","-35.7","-22","0","0"
"1","7","10","false","1","false","true","1","default","500","false","groq","true","50","fitness-prop","30","evotest","13970","0","-35.7","-22","0","0"
